   215, -3.24611140e+00
   216, -3.23483360e+00
   217, -3.22355850e+00
   218, -3.21228600e+00
   219, -3.20101610e+00
   220, -3.18974880e+00
   221, -3.17848400e+00
   222, -3.16722190e+00
   223, -3.15596240e+00
   224, -3.14470550e+00
   225, -3.13345110e+00
   226, -3.12219940e+00
   227, -3.11095020e+00
   228, -3.09970360e+00
   229, -3.08845960e+00
   230, -3.07721810e+00
   231, -3.06597920e+00
   232, -3.05474290e+00
   233, -3.04350920e+00
   234, -3.03227800e+00
   235, -3.02104940e+00
   236, -3.00982330e+00
   237, -2.99859980e+00
   238, -2.98737890e+00
   239, -2.97616040e+00
   240, -2.96494460e+00
   241, -2.95373130e+00
   242, -2.94252050e+00
   243, -2.93131220e+00
   244, -2.92010650e+00
   245, -2.90890340e+00
   246, -2.89770270e+00
   247, -2.88650460e+00
   248, -2.87530900e+00
   249, -2.86411590e+00
   250, -2.85292540e+00
   251, -2.84173730e+00
   252, -2.83055180e+00
   253, -2.81936880e+00
   254, -2.80818830e+00
   255, -2.79701030e+00
   256, -2.78583480e+00
   257, -2.77466180e+00
   258, -2.76349130e+00
   259, -2.75232330e+00
   260, -2.74115770e+00
   261, -2.72999470e+00
   262, -2.71883420e+00
   263, -2.70767610e+00
   264, -2.69652050e+00
   265, -2.68536740e+00
   266, -2.67421680e+00
   267, -2.66306860e+00
   268, -2.65192290e+00
   269, -2.64077970e+00
   270, -2.62963900e+00
   271, -2.61850070e+00
   272, -2.60736480e+00
   273, -2.59623150e+00
   274, -2.58510050e+00
   275, -2.57397210e+00
   276, -2.56284600e+00
   277, -2.55172240e+00
   278, -2.54060130e+00
   279, -2.52948260e+00
   280, -2.51836640e+00
   281, -2.50725250e+00
   282, -2.49614110e+00
   283, -2.48503220e+00
   284, -2.47392560e+00
   285, -2.46282150e+00
   286, -2.45171980e+00
   287, -2.44062060e+00
   288, -2.42952370e+00
   289, -2.41842930e+00
   290, -2.40733730e+00
   291, -2.39624760e+00
   292, -2.38516040e+00
   293, -2.37407560e+00
   294, -2.36299320e+00
   295, -2.35191320e+00
   296, -2.34083560e+00
   297, -2.32976040e+00
   298, -2.31868750e+00
   299, -2.30761710e+00
   300, -2.29654900e+00
   301, -2.28548340e+00
   302, -2.27442010e+00
   303, -2.26335920e+00
   304, -2.25230060e+00
   305, -2.24124450e+00
   306, -2.23019070e+00
   307, -2.21913920e+00
   308, -2.20809020e+00
   309, -2.19704350e+00
   310, -2.18599910e+00
   311, -2.17495710e+00
   312, -2.16391750e+00
   313, -2.15288020e+00
   314, -2.14184530e+00
   315, -2.13081270e+00
   316, -2.11978250e+00
   317, -2.10875460e+00
   318, -2.09772900e+00
   319, -2.08670580e+00
   320, -2.07568490e+00
   321, -2.06466640e+00
   322, -2.05365010e+00
   323, -2.04263620e+00
   324, -2.03162470e+00
   325, -2.02061540e+00
   326, -2.00960850e+00
   327, -1.99860390e+00
   328, -1.98760160e+00
   329, -1.97660160e+00
   330, -1.96560390e+00
   331, -1.95460850e+00
   332, -1.94361550e+00
   333, -1.93262470e+00
   334, -1.92163620e+00
   335, -1.91065010e+00
   336, -1.89966620e+00
   337, -1.88868460e+00
   338, -1.87770530e+00
   339, -1.86672830e+00
   340, -1.85575360e+00
   341, -1.84478110e+00
   342, -1.83381100e+00
   343, -1.82284310e+00
   344, -1.81187750e+00
   345, -1.80091410e+00
   346, -1.78995310e+00
   347, -1.77899430e+00
   348, -1.76803770e+00
   349, -1.75708340e+00
   350, -1.74613140e+00
   351, -1.73518170e+00
   352, -1.72423420e+00
   353, -1.71328890e+00
   354, -1.70234590e+00
   355, -1.69140520e+00
   356, -1.68046660e+00
   357, -1.66953040e+00
   358, -1.65859640e+00
   359, -1.64766460e+00
   360, -1.63673500e+00
   361, -1.62580770e+00
   362, -1.61488260e+00
   363, -1.60395970e+00
   364, -1.59303910e+00
   365, -1.58212070e+00
   366, -1.57120450e+00
   367, -1.56029050e+00
   368, -1.54937880e+00
   369, -1.53846920e+00
   370, -1.52756190e+00
   371, -1.51665680e+00
   372, -1.50575390e+00
   373, -1.49485320e+00
   374, -1.48395470e+00
   375, -1.47305840e+00
   376, -1.46216430e+00
   377, -1.45127230e+00
   378, -1.44038260e+00
   379, -1.42949510e+00
   380, -1.41860970e+00
   381, -1.40772660e+00
   382, -1.39684560e+00
   383, -1.38596680e+00
   384, -1.37509020e+00
   385, -1.36421570e+00
   386, -1.35334350e+00
   387, -1.34247340e+00
   388, -1.33160540e+00
   389, -1.32073970e+00
   390, -1.30987610e+00
   391, -1.29901460e+00
   392, -1.28815540e+00
   393, -1.27729830e+00
   394, -1.26644330e+00
   395, -1.25559050e+00
   396, -1.24473980e+00
   397, -1.23389130e+00
   398, -1.22304490e+00
   399, -1.21220070e+00
   400, -1.20135860e+00
   401, -1.19051870e+00
   402, -1.17968090e+00
   403, -1.16884520e+00
   404, -1.15801160e+00
   405, -1.14718020e+00
   406, -1.13635090e+00
   407, -1.12552380e+00
   408, -1.11469870e+00
   409, -1.10387580e+00
   410, -1.09305500e+00
   411, -1.08223630e+00
   412, -1.07141980e+00
   413, -1.06060530e+00
   414, -1.04979290e+00
   415, -1.03898270e+00
   416, -1.02817460e+00
   417, -1.01736850e+00
   418, -1.00656460e+00
   419, -9.95762730e-01
   420, -9.84962980e-01
   421, -9.74165320e-01
   422, -9.63369760e-01
   423, -9.52576280e-01
   424, -9.41784890e-01
   425, -9.30995580e-01
   426, -9.20208360e-01
   427, -9.09423210e-01
   428, -8.98640140e-01
   429, -8.87859150e-01
   430, -8.77080230e-01
   431, -8.66303370e-01
   432, -8.55528590e-01
   433, -8.44755870e-01
   434, -8.33985220e-01
   435, -8.23216630e-01
   436, -8.12450090e-01
   437, -8.01685620e-01
   438, -7.90923200e-01
   439, -7.80162830e-01
   440, -7.69404510e-01
   441, -7.58648240e-01
   442, -7.47894010e-01
   443, -7.37141830e-01
   444, -7.26391690e-01
   445, -7.15643590e-01
   446, -7.04897530e-01
   447, -6.94153500e-01
   448, -6.83411500e-01
   449, -6.72671530e-01
   450, -6.61933600e-01
   451, -6.51197690e-01
   452, -6.40463800e-01
   453, -6.29731930e-01
   454, -6.19002080e-01
   455, -6.08274250e-01
   456, -5.97548440e-01
   457, -5.86824640e-01
   458, -5.76102850e-01
   459, -5.65383070e-01
   460, -5.54665290e-01
   461, -5.43949520e-01
   462, -5.33235750e-01
   463, -5.22523980e-01
   464, -5.11814210e-01
   465, -5.01106430e-01
   466, -4.90400650e-01
   467, -4.79696850e-01
   468, -4.68995050e-01
   469, -4.58295230e-01
   470, -4.47597400e-01
   471, -4.36901550e-01
   472, -4.26207690e-01
   473, -4.15515800e-01
   474, -4.04825880e-01
   475, -3.94137940e-01
   476, -3.83451970e-01
   477, -3.72767980e-01
   478, -3.62085940e-01
   479, -3.51405880e-01
   480, -3.40727780e-01
   481, -3.30051640e-01
   482, -3.19377450e-01
   483, -3.08705230e-01
   484, -2.98034960e-01
   485, -2.87366640e-01
   486, -2.76700280e-01
   487, -2.66035860e-01
   488, -2.55373390e-01
   489, -2.44712860e-01
   490, -2.34054280e-01
   491, -2.23397630e-01
   492, -2.12742920e-01
   493, -2.02090150e-01
   494, -1.91439310e-01
   495, -1.80790410e-01
   496, -1.70143430e-01
   497, -1.59498380e-01
   498, -1.48855260e-01
   499, -1.38214060e-01
   500, -1.27574780e-01
   501, -1.16937420e-01
   502, -1.06301980e-01
   503, -9.56684510e-02
   504, -8.50368360e-02
   505, -7.44071320e-02
   506, -6.37793370e-02
   507, -5.31534480e-02
   508, -4.25294640e-02
   509, -3.19073820e-02
   510, -2.12872010e-02
   511, -1.06689180e-02
   512, -5.25314320e-05
   513,  1.05619610e-02
   514,  2.11745610e-02
   515,  3.17852710e-02
   516,  4.23940930e-02
   517,  5.30010290e-02
   518,  6.36060800e-02
   519,  7.42092500e-02
   520,  8.48105400e-02
   521,  9.54099520e-02
   522,  1.06007490e-01
   523,  1.16603150e-01
   524,  1.27196940e-01
   525,  1.37788860e-01
   526,  1.48378920e-01
   527,  1.58967100e-01
   528,  1.69553430e-01
   529,  1.80137890e-01
   530,  1.90720490e-01
   531,  2.01301240e-01
   532,  2.11880130e-01
   533,  2.22457170e-01
   534,  2.33032350e-01
   535,  2.43605690e-01
   536,  2.54177180e-01
   537,  2.64746820e-01
   538,  2.75314620e-01
   539,  2.85880580e-01
   540,  2.96444700e-01
   541,  3.07006980e-01
   542,  3.17567420e-01
   543,  3.28126040e-01
   544,  3.38682820e-01
   545,  3.49237770e-01
   546,  3.59790890e-01
   547,  3.70342190e-01
   548,  3.80891670e-01
   549,  3.91439320e-01
   550,  4.01985160e-01
   551,  4.12529170e-01
   552,  4.23071370e-01
   553,  4.33611760e-01
   554,  4.44150340e-01
   555,  4.54687110e-01
   556,  4.65222070e-01
   557,  4.75755220e-01
   558,  4.86286570e-01
   559,  4.96816120e-01
   560,  5.07343870e-01
   561,  5.17869820e-01
   562,  5.28393970e-01
   563,  5.38916340e-01
   564,  5.49436910e-01
   565,  5.59955690e-01
   566,  5.70472680e-01
   567,  5.80987880e-01
   568,  5.91501310e-01
   569,  6.02012950e-01
   570,  6.12522800e-01
   571,  6.23030890e-01
   572,  6.33537190e-01
   573,  6.44041720e-01
   574,  6.54544480e-01
   575,  6.65045470e-01
   576,  6.75544690e-01
   577,  6.86042140e-01
   578,  6.96537830e-01
   579,  7.07031760e-01
   580,  7.17523920e-01
   581,  7.28014330e-01
   582,  7.38502980e-01
   583,  7.48989870e-01
   584,  7.59475020e-01
   585,  7.69958410e-01
   586,  7.80440050e-01
   587,  7.90919940e-01
   588,  8.01398090e-01
   589,  8.11874500e-01
   590,  8.22349160e-01
   591,  8.32822080e-01
   592,  8.43293270e-01
   593,  8.53762720e-01
   594,  8.64230440e-01
   595,  8.74696420e-01
   596,  8.85160670e-01
   597,  8.95623200e-01
   598,  9.06084000e-01
   599,  9.16543080e-01
   600,  9.27000430e-01
   601,  9.37456060e-01
   602,  9.47909970e-01
   603,  9.58362170e-01
   604,  9.68812650e-01
   605,  9.79261420e-01
   606,  9.89708480e-01
   607,  1.00015380e+00
   608,  1.01059750e+00
   609,  1.02103940e+00
   610,  1.03147960e+00
   611,  1.04191820e+00
   612,  1.05235500e+00
   613,  1.06279010e+00
   614,  1.07322360e+00
   615,  1.08365530e+00
   616,  1.09408530e+00
   617,  1.10451370e+00
   618,  1.11494040e+00
   619,  1.12536540e+00
   620,  1.13578870e+00
   621,  1.14621030e+00
   622,  1.15663020e+00
   623,  1.16704850e+00
   624,  1.17746500e+00
   625,  1.18787990e+00
   626,  1.19829320e+00
   627,  1.20870470e+00
   628,  1.21911460e+00
   629,  1.22952280e+00
   630,  1.23992940e+00
   631,  1.25033420e+00
   632,  1.26073750e+00
   633,  1.27113900e+00
   634,  1.28153890e+00
   635,  1.29193720e+00
   636,  1.30233370e+00
   637,  1.31272870e+00
   638,  1.32312200e+00
   639,  1.33351360e+00
   640,  1.34390360e+00
   641,  1.35429190e+00
   642,  1.36467860e+00
   643,  1.37506370e+00
   644,  1.38544710e+00
   645,  1.39582880e+00
   646,  1.40620900e+00
   647,  1.41658750e+00
   648,  1.42696430e+00
   649,  1.43733960e+00
   650,  1.44771320e+00
   651,  1.45808510e+00
   652,  1.46845550e+00
   653,  1.47882420e+00
   654,  1.48919130e+00
   655,  1.49955680e+00
   656,  1.50992060e+00
   657,  1.52028290e+00
   658,  1.53064350e+00
   659,  1.54100250e+00
   660,  1.55135990e+00
   661,  1.56171570e+00
   662,  1.57206990e+00
   663,  1.58242250e+00
   664,  1.59277340e+00
   665,  1.60312280e+00
   666,  1.61347060e+00
   667,  1.62381670e+00
   668,  1.63416130e+00
   669,  1.64450430e+00
   670,  1.65484560e+00
   671,  1.66518540e+00
   672,  1.67552360e+00
   673,  1.68586020e+00
   674,  1.69619520e+00
   675,  1.70652870e+00
   676,  1.71686050e+00
   677,  1.72719080e+00
   678,  1.73751950e+00
   679,  1.74784660e+00
   680,  1.75817210e+00
   681,  1.76849610e+00
   682,  1.77881840e+00
   683,  1.78913920e+00
   684,  1.79945850e+00
   685,  1.80977620e+00
   686,  1.82009230e+00
   687,  1.83040680e+00
   688,  1.84071980e+00
   689,  1.85103120e+00
   690,  1.86134110e+00
